originalid,year,colenr
6114,2020,1. Not enrolled
6115,2020,1. Not enrolled
6116,2020,
6117,2020,1. Not enrolled
6118,2020,1. Not enrolled
6119,2020,1. Not enrolled
6120,2020,1. Not enrolled
6121,2020,1. Not enrolled
6122,2020,1. Not enrolled
6123,2020,
6124,2020,1. Not enrolled
6125,2020,
6126,2020,1. Not enrolled
6127,2020,1. Not enrolled
6128,2020,1. Not enrolled
6129,2020,1. Not enrolled
6130,2020,1. Not enrolled
6131,2020,1. Not enrolled
6132,2020,1. Not enrolled
6133,2020,
6134,2020,1. Not enrolled
6135,2020,1. Not enrolled
6136,2020,
6137,2020,1. Not enrolled
6138,2020,1. Not enrolled
6139,2020,1. Not enrolled
6140,2020,1. Not enrolled
6141,2020,1. Not enrolled
6142,2020,1. Not enrolled
6143,2020,1. Not enrolled
6144,2020,1. Not enrolled
6145,2020,
6146,2020,1. Not enrolled
6147,2020,
6148,2020,1. Not enrolled
6149,2020,1. Not enrolled
6150,2020,
6151,2020,1. Not enrolled
6152,2020,
6153,2020,
6154,2020,
6155,2020,
6156,2020,1. Not enrolled
6157,2020,1. Not enrolled
6158,2020,1. Not enrolled
6159,2020,1. Not enrolled
6160,2020,2. 2-year college 
6161,2020,1. Not enrolled
6162,2020,
6163,2020,
6164,2020,1. Not enrolled
6165,2020,1. Not enrolled
6166,2020,1. Not enrolled
6167,2020,1. Not enrolled
6168,2020,1. Not enrolled
6169,2020,1. Not enrolled
6170,2020,2. 2-year college 
6171,2020,1. Not enrolled
6172,2020,
6173,2020,
6174,2020,1. Not enrolled
6175,2020,1. Not enrolled
6176,2020,1. Not enrolled
6177,2020,1. Not enrolled
6178,2020,1. Not enrolled
6179,2020,1. Not enrolled
6180,2020,1. Not enrolled
6181,2020,1. Not enrolled
6182,2020,1. Not enrolled
6183,2020,1. Not enrolled
6184,2020,1. Not enrolled
6185,2020,
6186,2020,1. Not enrolled
6187,2020,
6188,2020,1. Not enrolled
6189,2020,1. Not enrolled
6190,2020,1. Not enrolled
6191,2020,1. Not enrolled
6192,2020,
6193,2020,1. Not enrolled
6194,2020,1. Not enrolled
6195,2020,1. Not enrolled
6196,2020,
6197,2020,1. Not enrolled
6198,2020,1. Not enrolled
6199,2020,1. Not enrolled
6200,2020,
6201,2020,1. Not enrolled
6202,2020,
6203,2020,1. Not enrolled
6204,2020,
6205,2020,1. Not enrolled
6206,2020,1. Not enrolled
6207,2020,1. Not enrolled
6208,2020,1. Not enrolled
6209,2020,1. Not enrolled
6210,2020,1. Not enrolled
6211,2020,1. Not enrolled
6212,2020,
6213,2020,
6214,2020,1. Not enrolled
6215,2020,
6216,2020,1. Not enrolled
6217,2020,1. Not enrolled
6218,2020,
6219,2020,1. Not enrolled
6220,2020,
6221,2020,1. Not enrolled
6222,2020,
6223,2020,1. Not enrolled
6224,2020,1. Not enrolled
6225,2020,
6226,2020,1. Not enrolled
6227,2020,1. Not enrolled
6228,2020,1. Not enrolled
6229,2020,1. Not enrolled
6230,2020,1. Not enrolled
6231,2020,
6232,2020,1. Not enrolled
6233,2020,1. Not enrolled
6234,2020,
6235,2020,1. Not enrolled
6236,2020,1. Not enrolled
6237,2020,1. Not enrolled
6238,2020,1. Not enrolled
6239,2020,4. Graduate program
6240,2020,1. Not enrolled
6241,2020,1. Not enrolled
6242,2020,1. Not enrolled
6243,2020,1. Not enrolled
6244,2020,1. Not enrolled
6245,2020,1. Not enrolled
6246,2020,1. Not enrolled
6247,2020,1. Not enrolled
6248,2020,1. Not enrolled
6249,2020,
6250,2020,
6251,2020,1. Not enrolled
6252,2020,1. Not enrolled
6253,2020,1. Not enrolled
6254,2020,1. Not enrolled
6255,2020,1. Not enrolled
6256,2020,1. Not enrolled
6257,2020,1. Not enrolled
6258,2020,
6259,2020,1. Not enrolled
6260,2020,1. Not enrolled
6261,2020,1. Not enrolled
6262,2020,1. Not enrolled
6263,2020,1. Not enrolled
6264,2020,1. Not enrolled
6265,2020,
6266,2020,1. Not enrolled
6267,2020,3. 4-year college
6268,2020,1. Not enrolled
6269,2020,1. Not enrolled
6270,2020,
6271,2020,4. Graduate program
6272,2020,1. Not enrolled
6273,2020,1. Not enrolled
6274,2020,1. Not enrolled
6275,2020,1. Not enrolled
6276,2020,1. Not enrolled
6277,2020,
6278,2020,1. Not enrolled
6279,2020,1. Not enrolled
6280,2020,1. Not enrolled
6281,2020,1. Not enrolled
6282,2020,1. Not enrolled
6283,2020,
6284,2020,1. Not enrolled
6285,2020,
6286,2020,1. Not enrolled
6287,2020,3. 4-year college
6288,2020,
6289,2020,1. Not enrolled
6290,2020,1. Not enrolled
6291,2020,1. Not enrolled
6292,2020,1. Not enrolled
6293,2020,1. Not enrolled
6294,2020,1. Not enrolled
6295,2020,
6296,2020,
6297,2020,
6298,2020,1. Not enrolled
6299,2020,
6300,2020,
6301,2020,1. Not enrolled
6302,2020,1. Not enrolled
6303,2020,1. Not enrolled
6304,2020,1. Not enrolled
6305,2020,1. Not enrolled
6306,2020,1. Not enrolled
6307,2020,1. Not enrolled
6308,2020,
6309,2020,
6310,2020,1. Not enrolled
6311,2020,1. Not enrolled
6312,2020,1. Not enrolled
6313,2020,1. Not enrolled
6314,2020,1. Not enrolled
6315,2020,1. Not enrolled
6316,2020,1. Not enrolled
6317,2020,1. Not enrolled
6318,2020,1. Not enrolled
6319,2020,1. Not enrolled
6320,2020,1. Not enrolled
6321,2020,1. Not enrolled
6322,2020,1. Not enrolled
6323,2020,1. Not enrolled
6324,2020,1. Not enrolled
6325,2020,1. Not enrolled
6326,2020,1. Not enrolled
6327,2020,1. Not enrolled
6328,2020,1. Not enrolled
6329,2020,1. Not enrolled
6330,2020,1. Not enrolled
6331,2020,1. Not enrolled
6332,2020,1. Not enrolled
6333,2020,1. Not enrolled
6334,2020,1. Not enrolled
6335,2020,1. Not enrolled
6336,2020,1. Not enrolled
6337,2020,
6338,2020,
6339,2020,1. Not enrolled
6340,2020,1. Not enrolled
6341,2020,1. Not enrolled
6342,2020,1. Not enrolled
6343,2020,1. Not enrolled
6344,2020,1. Not enrolled
6345,2020,1. Not enrolled
6346,2020,1. Not enrolled
6347,2020,1. Not enrolled
6348,2020,1. Not enrolled
6351,2020,
6352,2020,
6353,2020,1. Not enrolled
6354,2020,1. Not enrolled
6355,2020,1. Not enrolled
6356,2020,
6357,2020,
6358,2020,1. Not enrolled
6359,2020,
6360,2020,1. Not enrolled
6361,2020,
6362,2020,1. Not enrolled
6363,2020,
6364,2020,
6365,2020,1. Not enrolled
6366,2020,
6367,2020,1. Not enrolled
6368,2020,
6369,2020,1. Not enrolled
6370,2020,
6371,2020,1. Not enrolled
6372,2020,1. Not enrolled
6373,2020,1. Not enrolled
6374,2020,1. Not enrolled
6375,2020,1. Not enrolled
6376,2020,1. Not enrolled
6377,2020,1. Not enrolled
6378,2020,1. Not enrolled
6379,2020,1. Not enrolled
6380,2020,
6381,2020,1. Not enrolled
6382,2020,
6383,2020,1. Not enrolled
6384,2020,1. Not enrolled
6385,2020,1. Not enrolled
6386,2020,
6387,2020,1. Not enrolled
6388,2020,1. Not enrolled
6389,2020,1. Not enrolled
6390,2020,
6391,2020,1. Not enrolled
6392,2020,1. Not enrolled
6393,2020,1. Not enrolled
6394,2020,1. Not enrolled
6395,2020,1. Not enrolled
6396,2020,1. Not enrolled
6397,2020,1. Not enrolled
6398,2020,1. Not enrolled
6399,2020,
6400,2020,
6401,2020,
6402,2020,
6403,2020,1. Not enrolled
6404,2020,
6405,2020,1. Not enrolled
6406,2020,1. Not enrolled
6407,2020,1. Not enrolled
6408,2020,1. Not enrolled
6409,2020,1. Not enrolled
6410,2020,1. Not enrolled
6411,2020,1. Not enrolled
6412,2020,1. Not enrolled
6413,2020,
6414,2020,1. Not enrolled
6415,2020,1. Not enrolled
6416,2020,1. Not enrolled
6417,2020,
6418,2020,1. Not enrolled
6419,2020,
6420,2020,1. Not enrolled
6421,2020,4. Graduate program
6422,2020,1. Not enrolled
6423,2020,
6424,2020,1. Not enrolled
6425,2020,1. Not enrolled
6426,2020,1. Not enrolled
6427,2020,1. Not enrolled
6428,2020,1. Not enrolled
6429,2020,1. Not enrolled
6430,2020,1. Not enrolled
6431,2020,1. Not enrolled
6432,2020,3. 4-year college
6433,2020,1. Not enrolled
6434,2020,1. Not enrolled
6435,2020,
6436,2020,1. Not enrolled
6437,2020,1. Not enrolled
6438,2020,1. Not enrolled
6439,2020,1. Not enrolled
6440,2020,1. Not enrolled
6441,2020,1. Not enrolled
6442,2020,
6443,2020,1. Not enrolled
6444,2020,1. Not enrolled
6445,2020,1. Not enrolled
6446,2020,
6447,2020,1. Not enrolled
6448,2020,
6449,2020,
6450,2020,
6451,2020,1. Not enrolled
6452,2020,
6453,2020,1. Not enrolled
6454,2020,1. Not enrolled
6455,2020,1. Not enrolled
6456,2020,
6457,2020,1. Not enrolled
6458,2020,1. Not enrolled
6459,2020,
6460,2020,
6461,2020,
6462,2020,
6463,2020,1. Not enrolled
6464,2020,1. Not enrolled
6465,2020,1. Not enrolled
6466,2020,
6467,2020,1. Not enrolled
6468,2020,1. Not enrolled
6469,2020,1. Not enrolled
6470,2020,
6471,2020,1. Not enrolled
6472,2020,1. Not enrolled
6473,2020,1. Not enrolled
6474,2020,1. Not enrolled
6475,2020,1. Not enrolled
6476,2020,1. Not enrolled
6477,2020,1. Not enrolled
6478,2020,1. Not enrolled
6479,2020,1. Not enrolled
6480,2020,
6481,2020,3. 4-year college
6482,2020,1. Not enrolled
6483,2020,1. Not enrolled
6484,2020,1. Not enrolled
6485,2020,
6486,2020,
6487,2020,1. Not enrolled
6488,2020,1. Not enrolled
6489,2020,1. Not enrolled
6490,2020,1. Not enrolled
6491,2020,1. Not enrolled
6492,2020,1. Not enrolled
6493,2020,1. Not enrolled
6494,2020,1. Not enrolled
6495,2020,1. Not enrolled
6496,2020,1. Not enrolled
6497,2020,1. Not enrolled
6498,2020,1. Not enrolled
6499,2020,
6500,2020,1. Not enrolled
6501,2020,
6502,2020,
6503,2020,1. Not enrolled
6504,2020,1. Not enrolled
6505,2020,1. Not enrolled
6506,2020,1. Not enrolled
6507,2020,1. Not enrolled
6508,2020,
6509,2020,1. Not enrolled
6510,2020,1. Not enrolled
6511,2020,1. Not enrolled
6512,2020,
6513,2020,
6514,2020,1. Not enrolled
6515,2020,1. Not enrolled
6516,2020,
6517,2020,
6518,2020,
6519,2020,
6520,2020,1. Not enrolled
6521,2020,1. Not enrolled
6522,2020,
6523,2020,
6524,2020,1. Not enrolled
6525,2020,1. Not enrolled
6526,2020,1. Not enrolled
6527,2020,1. Not enrolled
6528,2020,1. Not enrolled
6529,2020,4. Graduate program
6530,2020,
6531,2020,1. Not enrolled
6532,2020,1. Not enrolled
6533,2020,
6534,2020,1. Not enrolled
6535,2020,
6536,2020,
6537,2020,1. Not enrolled
6538,2020,3. 4-year college
6539,2020,
6540,2020,1. Not enrolled
6541,2020,1. Not enrolled
6542,2020,1. Not enrolled
6543,2020,1. Not enrolled
6544,2020,
6545,2020,
6546,2020,
6547,2020,1. Not enrolled
6548,2020,1. Not enrolled
6549,2020,
6550,2020,1. Not enrolled
6551,2020,
6552,2020,1. Not enrolled
6553,2020,
6554,2020,
6555,2020,
6556,2020,1. Not enrolled
6557,2020,1. Not enrolled
6558,2020,1. Not enrolled
6559,2020,
6560,2020,1. Not enrolled
6561,2020,1. Not enrolled
6562,2020,3. 4-year college
6563,2020,
6564,2020,1. Not enrolled
6565,2020,1. Not enrolled
6566,2020,
6567,2020,1. Not enrolled
6568,2020,1. Not enrolled
6569,2020,1. Not enrolled
6570,2020,1. Not enrolled
6571,2020,
6572,2020,1. Not enrolled
6573,2020,
6574,2020,
6575,2020,1. Not enrolled
6576,2020,1. Not enrolled
6577,2020,
6578,2020,
6579,2020,1. Not enrolled
6580,2020,1. Not enrolled
6581,2020,1. Not enrolled
6582,2020,
6583,2020,
6584,2020,1. Not enrolled
6585,2020,1. Not enrolled
6586,2020,1. Not enrolled
6587,2020,1. Not enrolled
6588,2020,1. Not enrolled
6589,2020,
6590,2020,1. Not enrolled
6591,2020,1. Not enrolled
6592,2020,1. Not enrolled
6593,2020,1. Not enrolled
6594,2020,
6595,2020,1. Not enrolled
6596,2020,
6597,2020,1. Not enrolled
6598,2020,1. Not enrolled
6599,2020,1. Not enrolled
6600,2020,
6601,2020,1. Not enrolled
6602,2020,
6603,2020,1. Not enrolled
6604,2020,1. Not enrolled
6605,2020,1. Not enrolled
6606,2020,
6607,2020,1. Not enrolled
6608,2020,1. Not enrolled
6609,2020,1. Not enrolled
6610,2020,1. Not enrolled
6611,2020,1. Not enrolled
6612,2020,
6613,2020,1. Not enrolled
6614,2020,
6615,2020,2. 2-year college 
6616,2020,1. Not enrolled
6617,2020,2. 2-year college 
6618,2020,1. Not enrolled
6619,2020,1. Not enrolled
6620,2020,2. 2-year college 
6621,2020,1. Not enrolled
6622,2020,1. Not enrolled
6623,2020,3. 4-year college
6624,2020,1. Not enrolled
6625,2020,1. Not enrolled
6626,2020,1. Not enrolled
6627,2020,1. Not enrolled
6628,2020,1. Not enrolled
6629,2020,1. Not enrolled
6630,2020,1. Not enrolled
6631,2020,1. Not enrolled
6632,2020,1. Not enrolled
6633,2020,1. Not enrolled
6634,2020,1. Not enrolled
6635,2020,1. Not enrolled
6636,2020,1. Not enrolled
6637,2020,
6638,2020,1. Not enrolled
6639,2020,1. Not enrolled
6640,2020,1. Not enrolled
6641,2020,
6642,2020,
6643,2020,
6644,2020,1. Not enrolled
6645,2020,1. Not enrolled
6646,2020,1. Not enrolled
6647,2020,1. Not enrolled
6648,2020,1. Not enrolled
6649,2020,1. Not enrolled
6650,2020,1. Not enrolled
6651,2020,
6652,2020,1. Not enrolled
6653,2020,
6654,2020,
6655,2020,
6656,2020,
6657,2020,1. Not enrolled
6658,2020,
6659,2020,1. Not enrolled
6660,2020,
6661,2020,1. Not enrolled
6662,2020,1. Not enrolled
6663,2020,1. Not enrolled
6664,2020,1. Not enrolled
6665,2020,
6667,2020,
6668,2020,1. Not enrolled
6669,2020,1. Not enrolled
6670,2020,1. Not enrolled
6671,2020,1. Not enrolled
6672,2020,1. Not enrolled
6673,2020,
6674,2020,1. Not enrolled
6675,2020,
6676,2020,1. Not enrolled
6677,2020,
6678,2020,
6679,2020,1. Not enrolled
6680,2020,
6681,2020,1. Not enrolled
6682,2020,1. Not enrolled
6683,2020,1. Not enrolled
6684,2020,1. Not enrolled
6685,2020,1. Not enrolled
6686,2020,
6687,2020,3. 4-year college
6688,2020,
6689,2020,1. Not enrolled
6690,2020,1. Not enrolled
6692,2020,4. Graduate program
6693,2020,1. Not enrolled
6694,2020,
6695,2020,1. Not enrolled
6696,2020,1. Not enrolled
6697,2020,1. Not enrolled
6698,2020,
6699,2020,
6700,2020,1. Not enrolled
6701,2020,1. Not enrolled
6702,2020,
6703,2020,1. Not enrolled
6704,2020,
6705,2020,1. Not enrolled
6706,2020,1. Not enrolled
6707,2020,1. Not enrolled
6708,2020,1. Not enrolled
6709,2020,
6710,2020,1. Not enrolled
6711,2020,1. Not enrolled
6712,2020,
6713,2020,1. Not enrolled
6714,2020,1. Not enrolled
6715,2020,1. Not enrolled
6716,2020,1. Not enrolled
6717,2020,1. Not enrolled
6718,2020,1. Not enrolled
6719,2020,1. Not enrolled
6720,2020,
6721,2020,1. Not enrolled
6722,2020,
6723,2020,
6724,2020,1. Not enrolled
6725,2020,
6726,2020,
6727,2020,1. Not enrolled
6728,2020,1. Not enrolled
6729,2020,
6730,2020,1. Not enrolled
6731,2020,
6732,2020,1. Not enrolled
6733,2020,1. Not enrolled
6734,2020,1. Not enrolled
6735,2020,1. Not enrolled
6736,2020,
6737,2020,
6738,2020,1. Not enrolled
6739,2020,1. Not enrolled
6740,2020,1. Not enrolled
6741,2020,1. Not enrolled
6742,2020,
6743,2020,
6744,2020,1. Not enrolled
6745,2020,
6746,2020,
6747,2020,
6748,2020,1. Not enrolled
6749,2020,1. Not enrolled
6750,2020,1. Not enrolled
6751,2020,1. Not enrolled
6752,2020,1. Not enrolled
6753,2020,1. Not enrolled
6754,2020,2. 2-year college 
6755,2020,1. Not enrolled
6756,2020,1. Not enrolled
6757,2020,1. Not enrolled
6758,2020,
6759,2020,1. Not enrolled
6760,2020,1. Not enrolled
6761,2020,
6762,2020,1. Not enrolled
6763,2020,1. Not enrolled
6764,2020,
6765,2020,2. 2-year college 
6766,2020,1. Not enrolled
6767,2020,4. Graduate program
6768,2020,1. Not enrolled
6769,2020,1. Not enrolled
6770,2020,
6771,2020,1. Not enrolled
6772,2020,1. Not enrolled
6773,2020,1. Not enrolled
6774,2020,1. Not enrolled
6775,2020,1. Not enrolled
6776,2020,1. Not enrolled
6777,2020,1. Not enrolled
6778,2020,
6779,2020,
6780,2020,1. Not enrolled
6781,2020,1. Not enrolled
6782,2020,1. Not enrolled
6783,2020,1. Not enrolled
6784,2020,1. Not enrolled
6785,2020,1. Not enrolled
6786,2020,1. Not enrolled
6787,2020,
6788,2020,1. Not enrolled
6789,2020,1. Not enrolled
6790,2020,1. Not enrolled
6791,2020,1. Not enrolled
6792,2020,1. Not enrolled
6793,2020,1. Not enrolled
6794,2020,1. Not enrolled
6795,2020,1. Not enrolled
6796,2020,1. Not enrolled
6797,2020,1. Not enrolled
6798,2020,1. Not enrolled
6799,2020,1. Not enrolled
6800,2020,1. Not enrolled
6801,2020,
6802,2020,
6803,2020,1. Not enrolled
6804,2020,1. Not enrolled
6805,2020,1. Not enrolled
6806,2020,1. Not enrolled
6807,2020,1. Not enrolled
6808,2020,
6809,2020,1. Not enrolled
6810,2020,1. Not enrolled
6811,2020,1. Not enrolled
6812,2020,
6813,2020,
6814,2020,
6815,2020,1. Not enrolled
6816,2020,1. Not enrolled
6817,2020,1. Not enrolled
6818,2020,
6819,2020,
6820,2020,1. Not enrolled
6821,2020,1. Not enrolled
6822,2020,1. Not enrolled
6823,2020,1. Not enrolled
6824,2020,4. Graduate program
6825,2020,1. Not enrolled
6826,2020,1. Not enrolled
6827,2020,1. Not enrolled
6828,2020,1. Not enrolled
6829,2020,1. Not enrolled
6830,2020,1. Not enrolled
6831,2020,1. Not enrolled
6832,2020,1. Not enrolled
6833,2020,
6834,2020,
6835,2020,1. Not enrolled
6836,2020,2. 2-year college 
6837,2020,1. Not enrolled
6838,2020,4. Graduate program
6839,2020,
6840,2020,
6841,2020,1. Not enrolled
6842,2020,1. Not enrolled
6843,2020,1. Not enrolled
6844,2020,1. Not enrolled
6845,2020,
6846,2020,1. Not enrolled
6847,2020,1. Not enrolled
6848,2020,
6849,2020,
6850,2020,3. 4-year college
6851,2020,1. Not enrolled
6852,2020,1. Not enrolled
6853,2020,
6854,2020,1. Not enrolled
6855,2020,
6856,2020,
6857,2020,
6858,2020,
6859,2020,1. Not enrolled
6860,2020,1. Not enrolled
6861,2020,1. Not enrolled
6862,2020,1. Not enrolled
6863,2020,1. Not enrolled
6864,2020,
6865,2020,1. Not enrolled
6866,2020,1. Not enrolled
6867,2020,1. Not enrolled
6868,2020,
6869,2020,1. Not enrolled
6870,2020,1. Not enrolled
6871,2020,1. Not enrolled
6872,2020,1. Not enrolled
6873,2020,
6874,2020,1. Not enrolled
6875,2020,1. Not enrolled
6876,2020,1. Not enrolled
6877,2020,
6878,2020,1. Not enrolled
6879,2020,1. Not enrolled
6880,2020,1. Not enrolled
6881,2020,1. Not enrolled
6882,2020,1. Not enrolled
6883,2020,1. Not enrolled
6884,2020,1. Not enrolled
6885,2020,4. Graduate program
6886,2020,
6887,2020,
6888,2020,1. Not enrolled
6889,2020,1. Not enrolled
6890,2020,1. Not enrolled
6891,2020,1. Not enrolled
6892,2020,1. Not enrolled
6893,2020,1. Not enrolled
6894,2020,1. Not enrolled
6895,2020,1. Not enrolled
6896,2020,1. Not enrolled
6897,2020,
6898,2020,1. Not enrolled
6899,2020,
6900,2020,1. Not enrolled
6901,2020,1. Not enrolled
6902,2020,
6903,2020,
6904,2020,1. Not enrolled
6905,2020,1. Not enrolled
6906,2020,1. Not enrolled
6907,2020,1. Not enrolled
6908,2020,
6909,2020,1. Not enrolled
6910,2020,1. Not enrolled
6911,2020,1. Not enrolled
6912,2020,1. Not enrolled
6913,2020,1. Not enrolled
6914,2020,1. Not enrolled
6915,2020,
6916,2020,1. Not enrolled
6917,2020,1. Not enrolled
6918,2020,1. Not enrolled
6919,2020,
6920,2020,
6921,2020,
6922,2020,1. Not enrolled
6923,2020,
6924,2020,1. Not enrolled
6925,2020,1. Not enrolled
6926,2020,
6927,2020,1. Not enrolled
6928,2020,1. Not enrolled
6929,2020,1. Not enrolled
6930,2020,1. Not enrolled
6931,2020,1. Not enrolled
6932,2020,1. Not enrolled
6933,2020,1. Not enrolled
6934,2020,
6935,2020,
6936,2020,1. Not enrolled
6937,2020,
6938,2020,1. Not enrolled
6939,2020,1. Not enrolled
6940,2020,1. Not enrolled
6941,2020,
6942,2020,1. Not enrolled
6943,2020,1. Not enrolled
6944,2020,1. Not enrolled
6945,2020,1. Not enrolled
6946,2020,1. Not enrolled
6947,2020,
6948,2020,1. Not enrolled
6949,2020,
6950,2020,1. Not enrolled
6951,2020,1. Not enrolled
6952,2020,4. Graduate program
6953,2020,1. Not enrolled
6954,2020,1. Not enrolled
6956,2020,1. Not enrolled
6957,2020,1. Not enrolled
6958,2020,
6959,2020,1. Not enrolled
6960,2020,1. Not enrolled
6961,2020,1. Not enrolled
6962,2020,
6963,2020,
6964,2020,1. Not enrolled
6965,2020,1. Not enrolled
6966,2020,1. Not enrolled
6967,2020,1. Not enrolled
6968,2020,
6969,2020,1. Not enrolled
6970,2020,1. Not enrolled
6971,2020,1. Not enrolled
6972,2020,
6973,2020,
6974,2020,3. 4-year college
6975,2020,1. Not enrolled
6976,2020,1. Not enrolled
6977,2020,1. Not enrolled
6978,2020,1. Not enrolled
6979,2020,1. Not enrolled
6980,2020,1. Not enrolled
6981,2020,1. Not enrolled
6982,2020,
6983,2020,
6984,2020,1. Not enrolled
6985,2020,1. Not enrolled
6986,2020,1. Not enrolled
6987,2020,
6988,2020,1. Not enrolled
6989,2020,1. Not enrolled
6990,2020,1. Not enrolled
6991,2020,1. Not enrolled
6992,2020,1. Not enrolled
6993,2020,3. 4-year college
6994,2020,1. Not enrolled
6995,2020,
6996,2020,1. Not enrolled
6997,2020,1. Not enrolled
6998,2020,
6999,2020,
7000,2020,1. Not enrolled
7001,2020,1. Not enrolled
7002,2020,1. Not enrolled
7003,2020,4. Graduate program
7004,2020,1. Not enrolled
7005,2020,2. 2-year college 
7006,2020,1. Not enrolled
7007,2020,
7008,2020,1. Not enrolled
7009,2020,
7010,2020,1. Not enrolled
7011,2020,1. Not enrolled
7012,2020,1. Not enrolled
7013,2020,1. Not enrolled
7014,2020,1. Not enrolled
7015,2020,1. Not enrolled
7016,2020,1. Not enrolled
7017,2020,1. Not enrolled
7018,2020,1. Not enrolled
7019,2020,1. Not enrolled
7020,2020,1. Not enrolled
7021,2020,1. Not enrolled
7022,2020,
7023,2020,
7024,2020,1. Not enrolled
7025,2020,
7026,2020,1. Not enrolled
7027,2020,1. Not enrolled
7028,2020,
7029,2020,
7030,2020,1. Not enrolled
7031,2020,1. Not enrolled
7032,2020,1. Not enrolled
7033,2020,
7034,2020,1. Not enrolled
7035,2020,
7036,2020,1. Not enrolled
7037,2020,1. Not enrolled
7038,2020,1. Not enrolled
7039,2020,1. Not enrolled
7040,2020,
7041,2020,
7042,2020,1. Not enrolled
7043,2020,
7044,2020,1. Not enrolled
7045,2020,1. Not enrolled
7046,2020,1. Not enrolled
7047,2020,1. Not enrolled
7048,2020,1. Not enrolled
7049,2020,1. Not enrolled
7050,2020,
7051,2020,
7052,2020,4. Graduate program
7053,2020,1. Not enrolled
7054,2020,1. Not enrolled
7055,2020,1. Not enrolled
7056,2020,1. Not enrolled
7057,2020,1. Not enrolled
7058,2020,1. Not enrolled
7059,2020,1. Not enrolled
7060,2020,1. Not enrolled
7061,2020,1. Not enrolled
7062,2020,
7063,2020,
7064,2020,1. Not enrolled
7065,2020,1. Not enrolled
